strength,agility,expertise,resistance,life,height,characterType,performance
28,23,9,37,53,1.5,CharacterType.ARCHER,11.985191229694454
17,48,9,7,69,1.5,CharacterType.ARCHER,11.6804828152301
20,19,30,36,45,1.4,CharacterType.ARCHER,11.558308493832213
47,2,51,42,8,1.3,CharacterType.ARCHER,11.53850542789601
28,6,60,2,54,1.3,CharacterType.ARCHER,11.11557267435972
44,14,10,72,10,1.7,CharacterType.ARCHER,10.838196099633498
25,15,45,32,33,1.3,CharacterType.ARCHER,10.813973824979875
10,75,19,39,7,1.8,CharacterType.ARCHER,10.619104887959795
15,15,66,46,8,2.0,CharacterType.ARCHER,10.58775277830476
46,9,13,58,24,1.6,CharacterType.ARCHER,10.310224072282503
9,87,40,11,3,1.6,CharacterType.ARCHER,10.165521790760353
14,38,11,66,21,1.8,CharacterType.ARCHER,9.516782483017211
29,12,16,72,21,1.5,CharacterType.ARCHER,9.399672298194222
15,27,15,37,56,2.0,CharacterType.ARCHER,9.346208435556669
13,11,57,31,38,1.4,CharacterType.ARCHER,9.334411454307705
13,21,39,51,26,2.0,CharacterType.ARCHER,9.2621412218306
68,8,5,25,44,1.6,CharacterType.ARCHER,9.1446527942724
19,9,57,35,30,1.3,CharacterType.ARCHER,9.05653630998089
16,17,33,63,21,1.4,CharacterType.ARCHER,9.000650294896621
26,13,17,1,93,1.5,CharacterType.ARCHER,8.438654945235774
12,4,77,30,27,1.6,CharacterType.ARCHER,8.239774748079581
8,31,72,17,22,1.5,CharacterType.ARCHER,8.164644945525703
10,25,81,31,3,1.6,CharacterType.ARCHER,8.008326558101427
9,10,110,5,16,1.8,CharacterType.ARCHER,8.00111400210022
29,11,4,60,46,1.8,CharacterType.ARCHER,7.5330909791592315
17,1,33,55,44,1.3,CharacterType.ARCHER,7.319615450059054
9,13,72,38,18,1.4,CharacterType.ARCHER,7.166709974022673
10,6,94,27,13,1.7,CharacterType.ARCHER,7.150879389760036
8,29,39,49,25,1.5,CharacterType.ARCHER,6.976936785382268
6,51,40,26,27,1.6,CharacterType.ARCHER,6.514859179355244
8,14,33,24,71,1.7,CharacterType.ARCHER,6.196434756154813
6,58,39,35,12,1.6,CharacterType.ARCHER,6.157155959401112
13,26,8,91,12,1.7,CharacterType.ARCHER,5.82834787837741
8,13,28,19,82,1.3,CharacterType.ARCHER,5.692274955732684
15,37,2,8,88,1.3,CharacterType.ARCHER,5.434186218180759
5,32,67,26,20,1.7,CharacterType.ARCHER,5.40062121809457
8,3,34,31,74,1.9,CharacterType.ARCHER,5.267431404856941
2,21,25,50,52,1.3,CharacterType.ARCHER,5.237819068640957
6,24,7,39,74,2.0,CharacterType.ARCHER,4.844673406009408
5,52,13,69,11,1.9,CharacterType.ARCHER,4.836148230733754
6,23,67,37,17,1.3,CharacterType.ARCHER,4.692329243161055
5,35,41,49,20,1.3,CharacterType.ARCHER,4.469950737179174
4,37,69,36,4,2.0,CharacterType.ARCHER,4.128416635386285
4,50,3,22,71,1.7,CharacterType.ARCHER,3.9819553068167926
4,41,9,75,21,1.3,CharacterType.ARCHER,3.713308811348055
2,30,54,36,28,1.5,CharacterType.ARCHER,3.3776066067295147
2,44,61,3,40,1.8,CharacterType.ARCHER,3.35168418036881
3,84,26,35,2,1.4,CharacterType.ARCHER,3.3415271050650297
3,45,64,35,3,1.4,CharacterType.ARCHER,3.1541690410646375
2,52,12,20,64,2.0,CharacterType.ARCHER,3.0028233864351224
2,84,17,27,20,1.9,CharacterType.ARCHER,2.983121466147415
2,3,81,43,21,1.7,CharacterType.ARCHER,2.9610890404214203
4,20,5,102,19,1.4,CharacterType.ARCHER,2.776291540710904
1,62,4,39,44,1.6,CharacterType.ARCHER,2.5923401788220604
2,13,83,38,14,1.4,CharacterType.ARCHER,2.5309090019020304
