strength,agility,expertise,resistance,life,height,characterType,performance
28,2,106,4,10,1.7,CharacterType.ARCHER,16.99425310609481
64,3,32,14,37,1.5,CharacterType.ARCHER,16.9854514337116
20,52,14,20,44,1.8,CharacterType.ARCHER,16.41695079086335
40,11,27,56,16,1.9,CharacterType.ARCHER,16.408590279773083
29,31,20,57,13,1.5,CharacterType.ARCHER,16.159488993282253
43,18,46,4,39,1.3,CharacterType.ARCHER,16.028768636128422
38,9,37,27,39,1.4,CharacterType.ARCHER,15.999358660044424
22,41,25,3,59,1.5,CharacterType.ARCHER,15.994516129853452
25,20,43,35,27,1.6,CharacterType.ARCHER,14.772398499653333
31,8,53,44,14,1.7,CharacterType.ARCHER,14.761896695720798
15,43,61,24,7,1.5,CharacterType.ARCHER,14.513170989382713
13,82,37,1,17,1.6,CharacterType.ARCHER,14.254285186361926
56,3,49,5,37,1.3,CharacterType.ARCHER,14.222080937498193
15,75,10,40,10,1.5,CharacterType.ARCHER,13.85180579626913
27,29,14,59,21,1.4,CharacterType.ARCHER,13.765189131955475
105,11,3,6,25,2.0,CharacterType.ARCHER,13.653290618585931
24,2,67,15,42,1.5,CharacterType.ARCHER,13.411062599613373
63,14,21,29,23,1.3,CharacterType.ARCHER,13.319467400511535
21,20,35,44,30,1.8,CharacterType.ARCHER,13.140915678936437
31,6,94,7,12,1.3,CharacterType.ARCHER,13.116961636527778
13,62,30,40,5,2.0,CharacterType.ARCHER,12.945670273312746
26,3,51,21,49,2.0,CharacterType.ARCHER,12.930307030163942
22,41,48,20,19,1.3,CharacterType.ARCHER,12.857090148064401
46,3,49,22,30,1.3,CharacterType.ARCHER,12.776149138437013
41,10,20,40,39,1.7,CharacterType.ARCHER,12.479418001127748
16,27,43,26,38,1.4,CharacterType.ARCHER,12.281143885461875
13,55,32,38,12,1.4,CharacterType.ARCHER,12.120708028413754
17,22,43,21,47,1.5,CharacterType.ARCHER,12.110360074602339
13,35,36,33,33,1.9,CharacterType.ARCHER,12.088781359581224
20,4,54,20,52,1.9,CharacterType.ARCHER,12.024099313115926
14,42,28,49,17,2.0,CharacterType.ARCHER,11.568561960793488
14,11,111,5,9,1.5,CharacterType.ARCHER,11.160750246942651
18,41,52,22,17,1.3,CharacterType.ARCHER,11.05252296051598
17,72,20,26,15,1.3,CharacterType.ARCHER,10.873595245987483
48,14,3,23,62,2.0,CharacterType.ARCHER,10.808256348615387
26,19,11,79,15,1.9,CharacterType.ARCHER,10.724292801468462
13,29,39,30,39,2.0,CharacterType.ARCHER,10.721572060587782
88,4,10,29,19,1.8,CharacterType.ARCHER,10.353742750902637
39,13,5,37,56,1.8,CharacterType.ARCHER,10.050121164626404
11,45,39,3,52,1.7,CharacterType.ARCHER,10.021819334383123
12,23,75,38,2,2.0,CharacterType.ARCHER,9.937107537138733
13,4,104,17,12,2.0,CharacterType.ARCHER,9.60152685094419
18,13,33,17,69,1.7,CharacterType.ARCHER,9.433831294291641
24,25,5,13,83,1.7,CharacterType.ARCHER,9.158599853757218
9,60,26,42,13,1.5,CharacterType.ARCHER,8.762993046606335
35,12,7,3,93,1.9,CharacterType.ARCHER,8.724339660614262
24,29,24,69,4,1.3,CharacterType.ARCHER,8.514339392027086
10,50,8,25,57,1.8,CharacterType.ARCHER,8.47686547900464
9,43,32,2,64,1.8,CharacterType.ARCHER,8.447907249437412
7,112,17,2,12,1.4,CharacterType.ARCHER,8.329095504081451
92,11,3,13,31,1.3,CharacterType.ARCHER,8.175386635094306
22,11,14,54,49,1.7,CharacterType.ARCHER,8.099967510433421
11,9,57,60,13,1.9,CharacterType.ARCHER,7.562676280793393
16,4,60,65,5,1.7,CharacterType.ARCHER,7.542198214676896
7,43,39,8,53,2.0,CharacterType.ARCHER,7.395208521306249
23,14,5,24,84,1.8,CharacterType.ARCHER,7.035199597983258
10,29,8,49,54,1.5,CharacterType.ARCHER,6.885695003379638
9,7,45,40,49,1.5,CharacterType.ARCHER,6.806419097812949
26,8,12,79,25,1.6,CharacterType.ARCHER,6.717254223834972
7,39,10,41,53,1.4,CharacterType.ARCHER,6.206355217013712
8,14,43,59,26,1.6,CharacterType.ARCHER,5.9596685295304335
7,6,109,4,24,1.6,CharacterType.ARCHER,5.946728389038109
21,13,3,24,89,2.0,CharacterType.ARCHER,5.918029950158489
7,3,56,50,34,1.6,CharacterType.ARCHER,5.735499244690764
14,21,6,11,98,1.5,CharacterType.ARCHER,5.535742154129925
26,8,4,83,29,1.6,CharacterType.ARCHER,5.488783495507136
4,52,58,6,30,1.4,CharacterType.ARCHER,5.236442627394553
12,9,25,4,100,1.6,CharacterType.ARCHER,5.058940996214147
14,15,8,97,16,1.8,CharacterType.ARCHER,5.000150392609356
13,9,8,79,41,1.9,CharacterType.ARCHER,4.917812151202638
4,17,65,27,37,1.8,CharacterType.ARCHER,4.896830209931497
5,4,43,76,22,1.3,CharacterType.ARCHER,4.211885338750444
2,24,15,28,81,1.5,CharacterType.ARCHER,3.4174684696415802
22,2,8,12,106,1.7,CharacterType.ARCHER,3.298003942131157
16,4,10,110,10,1.5,CharacterType.ARCHER,2.959022558862329
1,6,25,22,96,1.8,CharacterType.ARCHER,2.8978406450795475
2,127,8,3,10,2.0,CharacterType.ARCHER,2.5118836005112968
2,123,14,8,3,1.4,CharacterType.ARCHER,2.436341706901156
1,36,7,12,94,1.3,CharacterType.ARCHER,2.215166629460939
1,70,24,54,1,1.3,CharacterType.ARCHER,0.7029596208668932
91,39,3,2,15,1.9,CharacterType.ARCHER,43.001508002223886
39,70,24,3,14,1.5,CharacterType.ARCHER,36.078423990861765
86,39,3,15,7,1.5,CharacterType.ARCHER,35.196349742482134
58,31,32,3,26,1.4,CharacterType.ARCHER,33.297109466960244
74,38,3,14,21,2.0,CharacterType.ARCHER,32.65989434079882
67.0,37.0,0.0,35.0,9.0,1.9,CharacterType.ARCHER,31.922643747023503
44,47,34,19,6,1.6,CharacterType.ARCHER,31.89129754963411
49.0,56.0,5.0,19.0,19.0,1.7,CharacterType.ARCHER,30.37188596942299
49.0,56.0,5.0,19.0,19.0,1.7,CharacterType.ARCHER,30.37188596942299
85,21,18,24,2,1.8,CharacterType.ARCHER,30.014705265640096
61,31,21,33,4,1.4,CharacterType.ARCHER,29.933192359301824
54,41,11,14,30,1.5,CharacterType.ARCHER,29.60349706156382
36,42,56,8,8,1.6,CharacterType.ARCHER,29.536220499307092
33,38,51,6,22,1.8,CharacterType.ARCHER,29.07174319086359
26,68,21,28,7,1.9,CharacterType.ARCHER,28.066262281634454
28,52,31,34,5,1.9,CharacterType.ARCHER,27.674206801662358
28,55,41,11,15,2.0,CharacterType.ARCHER,27.537711044293253
59,35,13,9,34,1.6,CharacterType.ARCHER,27.057848630330838
67,12,39,25,7,1.5,CharacterType.ARCHER,26.248900422846862
23,100,13,6,8,2.0,CharacterType.ARCHER,25.715672807865836
39,2,84,7,18,1.9,CharacterType.ARCHER,25.200465445010753
50,23,33,8,36,1.7,CharacterType.ARCHER,24.659430061368994
43,21,39,6,41,2.0,CharacterType.ARCHER,24.61539231738789
24,49,60,4,13,1.4,CharacterType.ARCHER,24.04017385759347
53,27,13,34,23,1.8,CharacterType.ARCHER,23.75359405342918
25,35,69,15,6,2.0,CharacterType.ARCHER,23.28918016035875
34,27,50,38,1,1.5,CharacterType.ARCHER,22.9843091782318
23,46,45,33,3,1.8,CharacterType.ARCHER,21.49142521967037
26,46,42,20,16,1.6,CharacterType.ARCHER,21.27184542753042
20.0,97.0,10.0,13.0,8.0,1.5,CharacterType.ARCHER,20.805897027040924
31,71,42,3,3,1.3,CharacterType.ARCHER,20.6916454500201
26,29,55,3,37,1.5,CharacterType.ARCHER,20.404527636579978
59,8,40,31,12,1.6,CharacterType.ARCHER,20.379585259767076
42,69,3,7,29,1.3,CharacterType.ARCHER,20.11199102349825
70,22,4,48,6,2.0,CharacterType.ARCHER,19.904541166573523
16,56,54,20,4,1.9,CharacterType.ARCHER,19.666693879902752
20,104,2,4,20,1.7,CharacterType.ARCHER,19.198220787745836
19,40,82,6,3,1.4,CharacterType.ARCHER,19.1221455978966
95,10,11,9,25,1.9,CharacterType.ARCHER,19.02504776138519
33,42,2,20,53,1.8,CharacterType.ARCHER,18.968626762382964
60.0,23.0,10.0,2.0,53.0,1.6,CharacterType.ARCHER,18.94044526615094
45,31,8,45,21,1.6,CharacterType.ARCHER,18.83192484189063
16.0,77.0,11.0,23.0,21.0,1.9,CharacterType.ARCHER,17.7807886811446
15,84,26,6,19,1.8,CharacterType.ARCHER,17.622828777892767
20,50,35,33,12,1.4,CharacterType.ARCHER,17.535007070647318
79.0,9.0,18.0,29.0,12.0,1.5,CharacterType.ARCHER,17.240840058612264
40.0,30.0,9.0,18.0,50.0,1.6,CharacterType.ARCHER,17.042335733718215
40,29,39,15,27,1.3,CharacterType.ARCHER,17.041360147908456
28,2,106,4,10,1.7,CharacterType.ARCHER,16.99425310609481
64,3,32,14,37,1.5,CharacterType.ARCHER,16.9854514337116
20,52,14,20,44,1.8,CharacterType.ARCHER,16.41695079086335
40,11,27,56,16,1.9,CharacterType.ARCHER,16.408590279773083
29,31,20,57,13,1.5,CharacterType.ARCHER,16.159488993282253
43,18,46,4,39,1.3,CharacterType.ARCHER,16.028768636128422
38,9,37,27,39,1.4,CharacterType.ARCHER,15.999358660044424
22,41,25,3,59,1.5,CharacterType.ARCHER,15.994516129853452
49.0,23.0,1.0,6.0,68.0,1.8,CharacterType.ARCHER,14.930636633077734
25,20,43,35,27,1.6,CharacterType.ARCHER,14.772398499653333
31,8,53,44,14,1.7,CharacterType.ARCHER,14.761896695720798
15,43,61,24,7,1.5,CharacterType.ARCHER,14.513170989382713
13,82,37,1,17,1.6,CharacterType.ARCHER,14.254285186361926
56,3,49,5,37,1.3,CharacterType.ARCHER,14.222080937498193
15,75,10,40,10,1.5,CharacterType.ARCHER,13.85180579626913
27,29,14,59,21,1.4,CharacterType.ARCHER,13.765189131955475
105,11,3,6,25,2.0,CharacterType.ARCHER,13.653290618585931
15.0,10.0,110.0,2.0,10.0,1.9,CharacterType.ARCHER,13.60949676508988
30.0,31.0,5.0,4.0,78.0,2.0,CharacterType.ARCHER,13.450777020424505
24,2,67,15,42,1.5,CharacterType.ARCHER,13.411062599613373
63,14,21,29,23,1.3,CharacterType.ARCHER,13.319467400511535
17.0,19.0,103.0,7.0,1.0,1.6,CharacterType.ARCHER,13.288098889718432
21.0,14.0,55.0,44.0,14.0,2.0,CharacterType.ARCHER,13.270233282226657
21,20,35,44,30,1.8,CharacterType.ARCHER,13.140915678936437
70.0,6.0,18.0,5.0,48.0,1.7,CharacterType.ARCHER,13.134104017054327
31,6,94,7,12,1.3,CharacterType.ARCHER,13.116961636527778
13,62,30,40,5,2.0,CharacterType.ARCHER,12.945670273312746
26,3,51,21,49,2.0,CharacterType.ARCHER,12.930307030163942
22,41,48,20,19,1.3,CharacterType.ARCHER,12.857090148064401
46,3,49,22,30,1.3,CharacterType.ARCHER,12.776149138437013
41,10,20,40,39,1.7,CharacterType.ARCHER,12.479418001127748
16,27,43,26,38,1.4,CharacterType.ARCHER,12.281143885461875
13,55,32,38,12,1.4,CharacterType.ARCHER,12.120708028413754
17,22,43,21,47,1.5,CharacterType.ARCHER,12.110360074602339
13,35,36,33,33,1.9,CharacterType.ARCHER,12.088781359581224
20,4,54,20,52,1.9,CharacterType.ARCHER,12.024099313115926
51.0,20.0,0.0,67.0,9.0,1.7,CharacterType.ARCHER,11.95107528531807
14,42,28,49,17,2.0,CharacterType.ARCHER,11.568561960793488
9.0,92.0,11.0,11.0,25.0,1.9,CharacterType.ARCHER,11.214307162167376
14,11,111,5,9,1.5,CharacterType.ARCHER,11.160750246942651
18,41,52,22,17,1.3,CharacterType.ARCHER,11.05252296051598
17,72,20,26,15,1.3,CharacterType.ARCHER,10.873595245987483
48,14,3,23,62,2.0,CharacterType.ARCHER,10.808256348615387
17.0,4.0,95.0,24.0,7.0,1.7,CharacterType.ARCHER,10.512604624467066
8.0,45.0,47.0,17.0,30.0,1.9,CharacterType.ARCHER,9.36912340931709
8.0,45.0,47.0,17.0,30.0,1.9,CharacterType.ARCHER,9.36912340931709
8.0,45.0,47.0,17.0,30.0,1.9,CharacterType.ARCHER,9.36912340931709
45.0,12.0,2.0,45.0,44.0,2.0,CharacterType.ARCHER,9.280322666500629
9.0,82.0,2.0,12.0,42.0,1.8,CharacterType.ARCHER,9.020065723340991
12.0,75.0,33.0,26.0,1.0,1.3,CharacterType.ARCHER,8.027964968130151
10.0,76.0,38.0,1.0,23.0,1.3,CharacterType.ARCHER,7.726109826231501
10.0,76.0,38.0,1.0,23.0,1.3,CharacterType.ARCHER,7.726109826231501
6.0,30.0,41.0,32.0,38.0,1.8,CharacterType.ARCHER,6.24013130566718
7.0,5.0,13.0,64.0,58.0,1.3,CharacterType.ARCHER,6.105041707279604
7.0,5.0,13.0,64.0,58.0,1.3,CharacterType.ARCHER,6.105041707279604
10.0,3.0,14.0,68.0,52.0,1.3,CharacterType.ARCHER,6.083881163205163
10.0,3.0,14.0,68.0,52.0,1.3,CharacterType.ARCHER,6.083881163205163
10.0,3.0,14.0,68.0,52.0,1.3,CharacterType.ARCHER,6.083881163205163
22.0,2.0,22.0,11.0,91.0,1.6,CharacterType.ARCHER,5.915695853166713
10.0,20.0,19.0,14.0,85.0,1.7,CharacterType.ARCHER,5.765236775975913
14.0,20.0,18.0,92.0,3.0,1.4,CharacterType.ARCHER,5.714625958374664
14.0,20.0,18.0,92.0,3.0,1.4,CharacterType.ARCHER,5.714625958374664
5.0,57.0,18.0,14.0,54.0,1.6,CharacterType.ARCHER,5.15270620687812
7.0,29.0,86.0,16.0,10.0,1.3,CharacterType.ARCHER,4.865393796014607
4.0,59.0,33.0,4.0,46.0,1.4,CharacterType.ARCHER,4.773869965518258
4.0,52.0,3.0,37.0,52.0,2.0,CharacterType.ARCHER,4.452302898039116
13.0,15.0,20.0,90.0,9.0,1.3,CharacterType.ARCHER,3.9881135689911815
13.0,15.0,20.0,90.0,9.0,1.3,CharacterType.ARCHER,3.9881135689911815
15.0,4.0,0.0,102.0,25.0,2.0,CharacterType.ARCHER,2.6890974889582187
0.0,5.0,86.0,7.0,50.0,1.8,CharacterType.ARCHER,2.1759510068370047
0.0,58.0,19.0,66.0,5.0,1.8,CharacterType.ARCHER,0.3333424376556396
0.0,25.0,102.0,18.0,3.0,1.8,CharacterType.ARCHER,0.18533983013627253
91,39,3,2,15,1.9,CharacterType.ARCHER,43.001508002223886
46.0,63.0,20.0,13.0,6.0,1.5,CharacterType.ARCHER,37.79837202248557
39,70,24,3,14,1.5,CharacterType.ARCHER,36.078423990861765
86,39,3,15,7,1.5,CharacterType.ARCHER,35.196349742482134
98.0,11.0,37.0,0.0,2.0,1.8,CharacterType.ARCHER,33.52269155686862
58,31,32,3,26,1.4,CharacterType.ARCHER,33.297109466960244
60.0,0.0,80.0,2.0,5.0,1.9,CharacterType.ARCHER,32.90310015933641
74,38,3,14,21,2.0,CharacterType.ARCHER,32.65989434079882
61.0,21.0,45.0,20.0,1.0,1.5,CharacterType.ARCHER,32.437684750433476
67.0,37.0,0.0,35.0,9.0,1.9,CharacterType.ARCHER,31.922643747023503
44,47,34,19,6,1.6,CharacterType.ARCHER,31.89129754963411
49.0,56.0,5.0,19.0,19.0,1.7,CharacterType.ARCHER,30.37188596942299
49.0,56.0,5.0,19.0,19.0,1.7,CharacterType.ARCHER,30.37188596942299
85,21,18,24,2,1.8,CharacterType.ARCHER,30.014705265640096
61,31,21,33,4,1.4,CharacterType.ARCHER,29.933192359301824
54,41,11,14,30,1.5,CharacterType.ARCHER,29.60349706156382
36,42,56,8,8,1.6,CharacterType.ARCHER,29.536220499307092
42.0,31.0,42.0,17.0,16.0,2.0,CharacterType.ARCHER,29.50592833562979
42.0,31.0,42.0,17.0,16.0,2.0,CharacterType.ARCHER,29.50592833562979
33,38,51,6,22,1.8,CharacterType.ARCHER,29.07174319086359
26,68,21,28,7,1.9,CharacterType.ARCHER,28.066262281634454
39.0,38.0,31.0,39.0,1.0,1.8,CharacterType.ARCHER,27.898575914162162
28,52,31,34,5,1.9,CharacterType.ARCHER,27.674206801662358
28,55,41,11,15,2.0,CharacterType.ARCHER,27.537711044293253
59,35,13,9,34,1.6,CharacterType.ARCHER,27.057848630330838
67,12,39,25,7,1.5,CharacterType.ARCHER,26.248900422846862
23,100,13,6,8,2.0,CharacterType.ARCHER,25.715672807865836
39,2,84,7,18,1.9,CharacterType.ARCHER,25.200465445010753
50,23,33,8,36,1.7,CharacterType.ARCHER,24.659430061368994
43,21,39,6,41,2.0,CharacterType.ARCHER,24.61539231738789
24,49,60,4,13,1.4,CharacterType.ARCHER,24.04017385759347
52.0,6.0,61.0,29.0,0.0,1.5,CharacterType.ARCHER,23.880732092541944
53,27,13,34,23,1.8,CharacterType.ARCHER,23.75359405342918
25,35,69,15,6,2.0,CharacterType.ARCHER,23.28918016035875
34,27,50,38,1,1.5,CharacterType.ARCHER,22.9843091782318
28.0,58.0,15.0,46.0,1.0,1.4,CharacterType.ARCHER,21.556647647556574
23,46,45,33,3,1.8,CharacterType.ARCHER,21.49142521967037
26,46,42,20,16,1.6,CharacterType.ARCHER,21.27184542753042
20.0,97.0,10.0,13.0,8.0,1.5,CharacterType.ARCHER,20.805897027040924
31,71,42,3,3,1.3,CharacterType.ARCHER,20.6916454500201
56.0,6.0,40.0,0.0,44.0,2.0,CharacterType.ARCHER,20.686114801617236
20.0,69.0,41.0,3.0,14.0,1.7,CharacterType.ARCHER,20.493202883393757
26,29,55,3,37,1.5,CharacterType.ARCHER,20.404527636579978
59,8,40,31,12,1.6,CharacterType.ARCHER,20.379585259767076
72.0,25.0,1.0,6.0,44.0,1.5,CharacterType.ARCHER,20.316216478856514
42,69,3,7,29,1.3,CharacterType.ARCHER,20.11199102349825
70,22,4,48,6,2.0,CharacterType.ARCHER,19.904541166573523
16,56,54,20,4,1.9,CharacterType.ARCHER,19.666693879902752
20,104,2,4,20,1.7,CharacterType.ARCHER,19.198220787745836
19,40,82,6,3,1.4,CharacterType.ARCHER,19.1221455978966
95,10,11,9,25,1.9,CharacterType.ARCHER,19.02504776138519
18.0,44.0,65.0,11.0,9.0,1.8,CharacterType.ARCHER,18.999876848252587
33,42,2,20,53,1.8,CharacterType.ARCHER,18.968626762382964
60.0,23.0,10.0,2.0,53.0,1.6,CharacterType.ARCHER,18.94044526615094
45,31,8,45,21,1.6,CharacterType.ARCHER,18.83192484189063
61.0,18.0,10.0,14.0,45.0,2.0,CharacterType.ARCHER,18.31323974612357
16.0,77.0,11.0,23.0,21.0,1.9,CharacterType.ARCHER,17.7807886811446
21.0,21.0,92.0,3.0,12.0,1.4,CharacterType.ARCHER,17.7135918161556
15,84,26,6,19,1.8,CharacterType.ARCHER,17.622828777892767
20,50,35,33,12,1.4,CharacterType.ARCHER,17.535007070647318
79.0,9.0,18.0,29.0,12.0,1.5,CharacterType.ARCHER,17.240840058612264
40.0,30.0,9.0,18.0,50.0,1.6,CharacterType.ARCHER,17.042335733718215
40,29,39,15,27,1.3,CharacterType.ARCHER,17.041360147908456
28,2,106,4,10,1.7,CharacterType.ARCHER,16.99425310609481
64,3,32,14,37,1.5,CharacterType.ARCHER,16.9854514337116
20,52,14,20,44,1.8,CharacterType.ARCHER,16.41695079086335
40,11,27,56,16,1.9,CharacterType.ARCHER,16.408590279773083
54.0,8.0,30.0,54.0,2.0,1.5,CharacterType.ARCHER,16.38145812727046
54.0,8.0,30.0,54.0,2.0,1.5,CharacterType.ARCHER,16.38145812727046
32.0,41.0,1.0,36.0,37.0,1.7,CharacterType.ARCHER,16.360407120022472
29,31,20,57,13,1.5,CharacterType.ARCHER,16.159488993282253
43,18,46,4,39,1.3,CharacterType.ARCHER,16.028768636128422
38,9,37,27,39,1.4,CharacterType.ARCHER,15.999358660044424
22,41,25,3,59,1.5,CharacterType.ARCHER,15.994516129853452
49.0,23.0,1.0,6.0,68.0,1.8,CharacterType.ARCHER,14.930636633077734
25,20,43,35,27,1.6,CharacterType.ARCHER,14.772398499653333
31,8,53,44,14,1.7,CharacterType.ARCHER,14.761896695720798
15,43,61,24,7,1.5,CharacterType.ARCHER,14.513170989382713
18.0,11.0,79.0,29.0,10.0,1.9,CharacterType.ARCHER,14.287830081129181
13,82,37,1,17,1.6,CharacterType.ARCHER,14.254285186361926
56,3,49,5,37,1.3,CharacterType.ARCHER,14.222080937498193
13.0,56.0,53.0,2.0,24.0,1.5,CharacterType.ARCHER,14.145166219909976
26.0,76.0,1.0,13.0,32.0,1.3,CharacterType.ARCHER,13.939329020365035
15.0,28.0,75.0,15.0,15.0,2.0,CharacterType.ARCHER,13.93400067776206
15.0,28.0,75.0,15.0,15.0,2.0,CharacterType.ARCHER,13.93400067776206
15,75,10,40,10,1.5,CharacterType.ARCHER,13.85180579626913
27,29,14,59,21,1.4,CharacterType.ARCHER,13.765189131955475
105,11,3,6,25,2.0,CharacterType.ARCHER,13.653290618585931
15.0,10.0,110.0,2.0,10.0,1.9,CharacterType.ARCHER,13.60949676508988
30.0,31.0,5.0,4.0,78.0,2.0,CharacterType.ARCHER,13.450777020424505
24,2,67,15,42,1.5,CharacterType.ARCHER,13.411062599613373
63,14,21,29,23,1.3,CharacterType.ARCHER,13.319467400511535
17.0,19.0,103.0,7.0,1.0,1.6,CharacterType.ARCHER,13.288098889718432
21.0,14.0,55.0,44.0,14.0,2.0,CharacterType.ARCHER,13.270233282226657
21,20,35,44,30,1.8,CharacterType.ARCHER,13.140915678936437
70.0,6.0,18.0,5.0,48.0,1.7,CharacterType.ARCHER,13.134104017054327
31,6,94,7,12,1.3,CharacterType.ARCHER,13.116961636527778
13.0,50.0,46.0,2.0,36.0,1.4,CharacterType.ARCHER,13.01172254623678
13.0,50.0,46.0,2.0,36.0,1.4,CharacterType.ARCHER,13.01172254623678
13,62,30,40,5,2.0,CharacterType.ARCHER,12.945670273312746
17.0,20.0,47.0,58.0,5.0,1.9,CharacterType.ARCHER,12.171569655198438
14.0,13.0,96.0,2.0,24.0,1.8,CharacterType.ARCHER,12.121714109111997
15.0,7.0,82.0,15.0,28.0,1.6,CharacterType.ARCHER,10.273385540174441
15.0,7.0,82.0,15.0,28.0,1.6,CharacterType.ARCHER,10.273385540174441
8.0,38.0,81.0,11.0,10.0,1.9,CharacterType.ARCHER,9.744293370420737
14.0,18.0,43.0,54.0,18.0,1.5,CharacterType.ARCHER,8.973789778107502
86.0,8.0,2.0,43.0,8.0,2.0,CharacterType.ARCHER,8.964514471338516
27.0,19.0,4.0,21.0,76.0,1.6,CharacterType.ARCHER,8.443489986390379
11.0,40.0,76.0,10.0,10.0,1.3,CharacterType.ARCHER,7.528596480145385
8.0,48.0,10.0,48.0,33.0,1.6,CharacterType.ARCHER,6.738442798372866
6.0,16.0,29.0,39.0,58.0,1.4,CharacterType.ARCHER,5.552359893680121
13.0,15.0,27.0,91.0,2.0,1.6,CharacterType.ARCHER,4.985685798731734
4.0,0.0,26.0,35.0,83.0,1.7,CharacterType.ARCHER,4.539914112637005
4.0,18.0,12.0,64.0,50.0,2.0,CharacterType.ARCHER,4.289496529005925
4.0,18.0,12.0,64.0,50.0,2.0,CharacterType.ARCHER,4.289496529005925
2.0,8.0,28.0,18.0,92.0,1.8,CharacterType.ARCHER,3.068573516583562
2.0,51.0,79.0,11.0,5.0,2.0,CharacterType.ARCHER,2.587255232870015
2.0,51.0,79.0,11.0,5.0,2.0,CharacterType.ARCHER,2.587255232870015
69.0,2.0,0.0,1.0,76.0,1.7,CharacterType.ARCHER,1.536643912845629
69.0,2.0,0.0,1.0,76.0,1.7,CharacterType.ARCHER,1.536643912845629
59.0,71.0,11.0,0.0,7.0,2.0,CharacterType.ARCHER,48.43367939959819
63.0,62.0,13.0,5.0,5.0,1.7,CharacterType.ARCHER,43.012625727089656
91,39,3,2,15,1.9,CharacterType.ARCHER,43.001508002223886
68.0,48.0,21.0,10.0,1.0,1.7,CharacterType.ARCHER,41.32227144541198
46.0,63.0,20.0,13.0,6.0,1.5,CharacterType.ARCHER,37.79837202248557
39,70,24,3,14,1.5,CharacterType.ARCHER,36.078423990861765
86,39,3,15,7,1.5,CharacterType.ARCHER,35.196349742482134
98.0,11.0,37.0,0.0,2.0,1.8,CharacterType.ARCHER,33.52269155686862
58,31,32,3,26,1.4,CharacterType.ARCHER,33.297109466960244
60.0,0.0,80.0,2.0,5.0,1.9,CharacterType.ARCHER,32.90310015933641
74,38,3,14,21,2.0,CharacterType.ARCHER,32.65989434079882
61.0,21.0,45.0,20.0,1.0,1.5,CharacterType.ARCHER,32.437684750433476
33.0,76.0,18.0,21.0,0.0,2.0,CharacterType.ARCHER,32.16102375731964
67.0,37.0,0.0,35.0,9.0,1.9,CharacterType.ARCHER,31.922643747023503
44,47,34,19,6,1.6,CharacterType.ARCHER,31.89129754963411
40.0,38.0,39.0,0.0,31.0,2.0,CharacterType.ARCHER,30.702748920371494
