generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
92,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050406485278921935,0.816585061518537
92,58,20,63,2,7,1.8,CharacterType.ARCHER,1008.7433176934788,0.004908233778041632,0.8214932952965787
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8263740060087903
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8312547167210019
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8361354274332136
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8410161381454252
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8458968488576368
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8507775595698485
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8556582702820601
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8605389809942717
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8654196917064834
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.870300402418695
92,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.0048807107122116646,0.8751811131309066
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.8800118182729331
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.8848425234149595
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.8896732285569859
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.8945039336990124
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.8993346388410388
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9041653439830653
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9089960491250917
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9138267542671181
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9186574594091446
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.923488164551171
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9283188696931974
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9331495748352239
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9379802799772503
92,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004830705142026407,0.9428109851192767
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9475796033453612
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9523482215714456
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.95711683979753
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9618854580236145
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9666540762496989
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9714226944757833
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9761913127018678
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9809599309279522
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9857285491540366
92,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.0047686182260843904,0.9904971673801211
92,58,20,63,2,7,1.6,CharacterType.ARCHER,976.5140922331586,0.004751416309940662,0.9952485836900617
92,58,20,63,2,7,1.6,CharacterType.ARCHER,976.5140922331586,0.004751416309940662,1.0000000000000024
generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.0050414617054169416
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.010082923410833883
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.015124385116250826
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.020165846821667766
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.025207308527084707
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.030248770232501648
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.03529023193791859
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.04033169364333553
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.04537315534875248
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.05041461705416942
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.055456078759586365
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.06049754046500331
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.06553900217042025
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.07058046387583719
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.07562192558125413
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.08066338728667108
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.08570484899208802
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.09074631069750497
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.09578777240292191
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.10082923410833886
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.1058706958137558
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.11091215751917274
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.11595361922458969
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.12099508093000663
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.12603654263542358
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.13107800434084052
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.13611946604625746
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.1411609277516744
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.14620238945709135
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.1512438511625083
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.15628531286792524
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.16132677457334219
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.16636823627875913
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.17140969798417607
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.17645115968959302
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.18149262139500996
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.1865340831004269
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.19157554480584385
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.1966170065112608
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.20165846821667774
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.20669992992209468
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.21174139162751163
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.21678285333292857
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.22182431503834552
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.22686577674376246
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.2319072384491794
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.23694870015459635
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.2419901618600133
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.24703162356543024
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.25207308527084715
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.25711454697626407
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.262156008681681
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.2671974703870979
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.2722389320925148
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.27728039379793173
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.28232185550334865
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.28736331720876557
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.2924047789141825
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.2974462406195994
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3024877023250163
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.30752916403043323
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.31257062573585015
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.31761208744126707
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.322653549146684
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3276950108521009
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3327364725575178
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.33777793426293473
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.34281939596835165
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.34786085767376856
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3529023193791855
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3579437810846024
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3629852427900193
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.36802670449543623
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.37306816620085315
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.37810962790627006
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.383151089611687
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3881925513171039
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.3932340130225208
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.39827547472793773
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.40331693643335464
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.40835839813877156
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4133998598441885
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4184413215496054
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4234827832550223
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4285242449604392
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.43356570666585614
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.43860716837127306
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.44364863007669
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4486900917821069
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4537315534875238
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4587730151929407
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.46381447689835764
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.46885593860377456
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4738974003091915
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4789388620146084
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4839803237200253
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.4890217854254422
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.49406324713085914
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.49910470883627606
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.504146170541693
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.50918763224711
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5142290939525269
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5192705556579439
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5243120173633609
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5293534790687778
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5343949407741948
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5394364024796118
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5444778641850287
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5495193258904457
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5545607875958627
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5596022493012797
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5646437110066966
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5696851727121136
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5747266344175306
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5797680961229476
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5848095578283645
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5898510195337815
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5948924812391985
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.5999339429446154
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6049754046500324
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6100168663554494
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6150583280608664
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6200997897662833
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6251412514717003
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6301827131771173
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6352241748825342
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6402656365879512
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6453070982933682
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6503485599987852
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6553900217042021
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6604314834096191
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6654729451150361
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.670514406820453
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.67555586852587
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.680597330231287
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.685638791936704
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6906802536421209
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.6957217153475379
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7007631770529549
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7058046387583718
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7108461004637888
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7158875621692058
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7209290238746228
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7259704855800397
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7310119472854567
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7360534089908737
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7410948706962907
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7461363324017076
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7511777941071246
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7562192558125416
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7612607175179585
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7663021792233755
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7713436409287925
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7763851026342095
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7814265643396264
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7864680260450434
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7915094877504604
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.7965509494558773
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.8015924111612943
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.8066338728667113
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.8116753345721283
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.8167167962775452
93,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050414617054169416,0.8217582579829622
93,58,20,63,2,7,1.8,CharacterType.ARCHER,1008.7433176934788,0.004909025593890808,0.826667283576853
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8315487816647831
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8364302797527131
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8413117778406431
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8461932759285732
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8510747740165032
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8559562721044333
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8608377701923633
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8657192682802933
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8706007663682234
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8754822644561534
93,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004881498087930087,0.8803637625440834
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.8851952469947303
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.8900267314453771
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.894858215896024
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.8996897003466708
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9045211847973177
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9093526692479645
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9141841536986114
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9190156381492582
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9238471225999051
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9286786070505519
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9335100915011988
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9383415759518456
93,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004831484450646804,0.9431730604024925
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9479424479210884
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9527118354396843
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9574812229582802
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9622506104768761
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.967019997995472
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9717893855140679
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9765587730326638
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9813281605512597
93,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.00476938751859588,0.9860975480698556
93,58,20,63,2,7,1.6,CharacterType.ARCHER,976.5140922331586,0.004752182827370431,0.990849730897226
93,58,20,63,2,7,1.6,CharacterType.ARCHER,976.5140922331586,0.004752182827370431,0.9956019137245965
93,58,20,63,2,7,1.3,CharacterType.ARCHER,903.7516827117731,0.004398086275404786,1.0000000000000013
generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.0050461947118293216
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.010092389423658643
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.015138584135487965
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.020184778847317286
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.025230973559146608
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.03027716827097593
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.03532336298280525
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.04036955769463457
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.045415752406463894
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.050461947118293216
