strength,agility,expertise,resistance,life,height,characterType,performance,generation
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,110
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,111
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,112
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,113
75.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.71874060523081,114
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,115
75.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.71874060523081,116
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,117
74.0,72.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.68856269969411,118
74.0,72.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.68856269969411,119
74.0,72.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.68856269969411,120
74.0,72.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.68856269969411,121
74.0,72.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.68856269969411,122
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,123
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,124
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,125
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,126
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,127
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,128
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,129
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,130
70.0,74.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.49721572615091,131
75.0,74.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,132
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,133
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,134
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,135
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,136
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,137
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,138
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,139
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,140
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,141
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,142
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,143
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,144
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,145
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,146
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,147
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,148
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,149
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,150
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,151
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,152
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,153
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,154
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,155
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,156
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,157
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,158
73.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.63931646902485,159
73.0,74.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11597834979506,160
73.0,74.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11597834979506,161
75.0,73.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.710461295919096,162
75.0,69.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.601153673226854,163
75.0,69.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.601153673226854,164
75.0,69.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.601153673226854,165
75.0,69.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.601153673226854,166
75.0,69.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.601153673226854,167
74.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,168
74.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,169
75.0,70.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.058556737295,170
73.0,72.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09242864828613,171
71.0,75.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,61.02193474466599,172
71.0,76.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,61.57577710235675,173
72.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.06983702210936,174
73.0,74.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11597834979506,175
73.0,74.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11597834979506,176
73.0,74.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,61.68755662713056,177
73.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.67924389379848,178
73.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.67924389379848,179
73.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.67924389379848,180
73.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.67924389379848,181
71.0,74.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,61.5803198791885,182
71.0,74.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,61.5803198791885,183
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,184
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,185
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,186
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,187
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,188
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,189
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,190
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,191
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,192
72.0,75.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,61.64471484843808,193
72.0,75.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,61.64471484843808,194
76.0,74.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.705931664023424,195
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,196
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,197
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,198
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,199
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,200
