strength,agility,expertise,resistance,life,height,characterType,performance
13,32,11,85,9,1.7,CharacterType.ARCHER,6.7114638911078774
37,8,17,76,12,1.3,CharacterType.ARCHER,6.5838643861984085
7,51,3,38,51,2.0,CharacterType.ARCHER,6.392605597637824
79,5,2,19,45,2.0,CharacterType.ARCHER,6.349762092603082
19,4,17,72,38,1.6,CharacterType.ARCHER,6.213725628242912
6,34,41,37,32,1.7,CharacterType.ARCHER,6.183130535647972
21,9,5,75,40,1.5,CharacterType.ARCHER,5.891077921490465
7,9,70,44,20,2.0,CharacterType.ARCHER,5.800163302870544
21,6,17,1,105,1.9,CharacterType.ARCHER,5.791043637769521
20,7,5,44,74,1.5,CharacterType.ARCHER,5.515440180813082
10,28,3,22,87,1.4,CharacterType.ARCHER,5.491782808109176
24,13,9,102,2,1.7,CharacterType.ARCHER,5.465996200994769
13,42,6,5,84,1.3,CharacterType.ARCHER,5.457306713388722
5,95,21,23,6,1.6,CharacterType.ARCHER,5.442932830931873
7,12,21,66,44,1.5,CharacterType.ARCHER,5.290229659903213
7,3,20,54,66,1.4,CharacterType.ARCHER,5.11758411343919
35,6,1,84,24,2.0,CharacterType.ARCHER,4.623012614799064
4,40,83,15,8,1.4,CharacterType.ARCHER,4.532548485943543
5,21,68,50,6,1.8,CharacterType.ARCHER,4.349212937851776
4,13,49,6,78,2.0,CharacterType.ARCHER,4.338552162359344
27,1,19,102,1,1.5,CharacterType.ARCHER,4.2768327014962235
3,91,48,2,6,1.8,CharacterType.ARCHER,4.2620833437598025
4,28,90,17,11,1.7,CharacterType.ARCHER,4.185400473683058
3,60,52,8,27,1.6,CharacterType.ARCHER,4.0977523686877575
3,97,23,8,19,2.0,CharacterType.ARCHER,3.984920350560118
20,2,8,21,99,1.4,CharacterType.ARCHER,3.789761826732532
6,1,92,49,2,2.0,CharacterType.ARCHER,3.7824615861424027
3,15,125,2,5,1.4,CharacterType.ARCHER,2.8225838670299748
2,16,36,81,15,1.4,CharacterType.ARCHER,2.337799597702925
65,1,2,72,10,1.4,CharacterType.ARCHER,2.2893831882747855
